cityid_ppn,cityid_a,cityid_b,cityid_t,city,state,country,state_code,country_code,latitude,longitude,hotel_count,mod_date_time
800047891,100522,20035064,3000005934,Oak Forest,Illinois,United States,IL,US,41.6028,-87.7439,1,5/4/17 17:49
800047892,10867,20035069,3000005935,Oak Lawn,Illinois,United States,IL,US,41.7108,-87.7581,2,5/4/17 17:49
800047893,,20035070,3000005936,Oak Park,Illinois,United States,IL,US,41.885,-87.7844,6,5/4/17 17:49
800047894,88129,20035074,3000091441,Oakbrook Terrace,Illinois,United States,IL,US,41.85,-87.9644,7,5/4/17 17:49
800047895,22452,20035096,3000005947,Oglesby,Illinois,United States,IL,US,41.2953,-89.0594,3,5/4/17 17:49
800047896,100542,20035154,3000005962,Orland Park,Illinois,United States,IL,US,41.6303,-87.8539,2,5/4/17 17:49
800047897,22692,20035164,3000005964,Oswego,Illinois,United States,IL,US,41.6828,-88.3514,2,5/4/17 17:49
800047898,20929,20035165,3000005965,Ottawa,Illinois,United States,IL,US,41.3517,-88.8454,7,5/4/17 17:49
800047900,22108,20035177,3000005968,Palatine,Illinois,United States,IL,US,42.1103,-88.0342,3,5/4/17 17:49
800047901,,20035199,3000005977,Paris,Illinois,United States,IL,US,39.6111,-87.6961,2,5/4/17 17:49
800047903,20706,20035239,3000005991,Peoria,Illinois,United States,IL,US,40.6936,-89.5889,24,5/4/17 17:49
800047904,23609,20035248,3000005995,Peru,Illinois,United States,IL,US,41.3275,-89.1289,6,5/4/17 17:49
800047906,22129,20035364,3000006023,Prospect Heights,Illinois,United States,IL,US,42.0953,-87.9375,2,5/4/17 17:49
800047907,20947,20035379,3000006026,Quincy,Illinois,United States,IL,US,39.9356,-91.4097,11,5/4/17 17:49
800047908,23237,20035396,3000006031,Rantoul,Illinois,United States,IL,US,40.3083,-88.1558,4,5/4/17 17:49
800047909,711872,20035407,3000006033,Raymond,Illinois,United States,IL,US,39.3194,-89.5719,1,5/4/17 17:49
800047910,79657,20035482,3000090956,Riverwoods,Illinois,United States,IL,US,42.1675,-87.8969,4,5/4/17 17:49
800047911,100679,20035493,3000006055,Rochelle,Illinois,United States,IL,US,41.9239,-89.0686,4,5/4/17 17:49
800047912,21833,20035502,3000006059,Rock Island,Illinois,United States,IL,US,41.5094,-90.5786,4,5/4/17 17:49
800047913,2585,20035508,3000006061,Rockford,Illinois,United States,IL,US,42.2714,-89.094,26,5/4/17 17:49
800047914,,20035519,3000006065,Rolling Meadows,Illinois,United States,IL,US,42.0842,-88.0131,4,5/4/17 17:49
800047915,100689,20035524,3000006066,Romeoville,Illinois,United States,IL,US,41.6475,-88.0894,5,5/4/17 17:49
800047916,18713,20033430,3000005454,Des Plaines,Illinois,United States,IL,US,42.0416,-87.8874,6,5/4/17 17:49
800047917,88142,20035591,3000006082,Saint Charles,Illinois,United States,IL,US,41.9142,-88.3086,11,5/4/17 17:49
800047918,100728,20035609,3000006090,Salem,Illinois,United States,IL,US,38.6269,-88.9456,4,5/4/17 17:49
800047919,11915,20035652,3000006099,Schaumburg,Illinois,United States,IL,US,42.0333,-88.0833,31,5/4/17 17:49
800047920,,20035655,3000006101,Schiller Park,Illinois,United States,IL,US,41.9558,-87.8708,8,5/4/17 17:49
800047921,22171,20035753,3000006132,Skokie,Illinois,United States,IL,US,42.0333,-87.7333,5,5/4/17 17:49
800047923,,20035792,3000006141,South Holland,Illinois,United States,IL,US,41.6008,-87.6069,3,5/4/17 17:49
800047925,17052,20035832,3000006149,Springfield,Illinois,United States,IL,US,39.799,-89.6444,41,5/4/17 17:49
800047926,,20035865,3000006159,Stockton,Illinois,United States,IL,US,42.3497,-90.0067,1,5/4/17 17:49
800047928,22458,20035936,3000006174,Sycamore,Illinois,United States,IL,US,41.9889,-88.6867,5,5/4/17 17:49
800047929,21834,20036001,3000006194,Tinley Park,Illinois,United States,IL,US,41.5733,-87.7844,9,5/4/17 17:49
800047930,23234,20036041,3000006208,Troy,Illinois,United States,IL,US,38.7292,-89.8831,5,5/4/17 17:49
800047931,22455,20036053,3000006210,Tuscola,Illinois,United States,IL,US,39.7992,-88.2831,4,5/4/17 17:49
800047932,667926,20036059,3000006211,Ullin,Illinois,United States,IL,US,37.2769,-89.1833,1,5/4/17 17:49
800047933,8378,,3000006213,Urbana,Illinois,United States,IL,US,40.1106,-88.2072,7,5/4/17 17:49
800047934,22794,20036101,3000006217,Vandalia,Illinois,United States,IL,US,38.9606,-89.0936,4,5/4/17 17:49
800047935,22210,20036119,3000006223,Vernon Hills,Illinois,United States,IL,US,42.2194,-87.9794,3,5/4/17 17:49
800047936,,20036140,3000006234,Wadsworth,Illinois,United States,IL,US,42.4286,-87.9239,1,5/4/17 17:49
800047937,22670,20036175,3000006244,Warrenville,Illinois,United States,IL,US,41.8178,-88.1733,6,5/4/17 17:49
800047938,21659,20036182,3000006247,Washington,Illinois,United States,IL,US,40.7036,-89.4072,3,5/4/17 17:49
800047939,22221,20036195,3000006254,Waukegan,Illinois,United States,IL,US,42.3636,-87.8447,14,5/4/17 17:49
800047940,104964,20036222,3000006260,Wenona,Illinois,United States,IL,US,41.0525,-89.0503,1,5/4/17 17:49
800047942,19841,20036231,3000006263,West Frankfort,Illinois,United States,IL,US,37.8978,-88.9314,2,5/4/17 17:49
800047943,21021,20036254,3000006269,Westchester,Illinois,United States,IL,US,41.8506,-87.8819,2,5/4/17 17:49
800047944,22235,20036259,3000006272,Westmont,Illinois,United States,IL,US,41.7958,-87.9756,4,5/4/17 17:49
800047945,,20036271,3000006276,Wheeling,Illinois,United States,IL,US,42.1273,-87.9298,5,5/4/17 17:49
800047946,9836,20036317,3000090089,Willowbrook,Illinois,United States,IL,US,41.7697,-87.9358,5,5/4/17 17:49
800047947,,20036352,3000006297,Wood Dale,Illinois,United States,IL,US,41.9633,-87.9789,1,5/4/17 17:49
800047948,22456,20036378,3000006302,Woodstock,Illinois,United States,IL,US,42.3147,-88.4486,3,5/4/17 17:49
800047949,101005,20036409,3000006310,Yorkville,Illinois,United States,IL,US,41.6411,-88.4472,3,5/4/17 17:49
800047950,13378,20036478,3000006319,Anderson,Indiana,United States,IN,US,40.1053,-85.6803,12,5/4/17 17:49
800047951,,20036483,3000006321,Angola,Indiana,United States,IN,US,41.6347,-84.9994,2,5/4/17 17:49
800047952,22334,20036534,3000006328,Auburn,Indiana,United States,IN,US,41.3669,-85.0589,8,5/4/17 17:49
800047953,671152,20036546,3000090102,Avon,Indiana,United States,IN,US,39.7628,-86.3997,2,5/4/17 17:49
800047954,13149,20036588,3000006334,Batesville,Indiana,United States,IN,US,39.3,-85.2222,2,5/4/17 17:49
800047955,22344,20036608,3000006337,Bedford,Indiana,United States,IN,US,38.8611,-86.4872,4,5/4/17 17:49
800047956,20750,20036688,3000006345,Bloomington,Indiana,United States,IN,US,39.167,-86.5343,27,5/4/17 17:49
800047957,20760,20036784,3000006363,Brownsburg,Indiana,United States,IN,US,39.8433,-86.3978,4,5/4/17 17:49
800047959,,20036878,3000006383,Carmel,Indiana,United States,IN,US,39.9783,-86.1181,10,5/4/17 17:49
800047961,10162,20036947,3000006396,Chesterton,Indiana,United States,IN,US,41.6106,-87.0642,6,5/4/17 17:49
800047962,3729,20036972,3000006401,Clarksville,Indiana,United States,IN,US,38.2967,-85.76,8,5/4/17 17:49
800047963,22628,20036991,3000006406,Cloverdale,Indiana,United States,IN,US,39.5147,-86.7939,5,5/4/17 17:49
800047964,99812,20037029,3000006410,Columbia City,Indiana,United States,IN,US,41.1572,-85.4883,3,5/4/17 17:49
800047965,21653,20037030,3000006411,Columbus,Indiana,United States,IN,US,39.2014,-85.9214,12,5/4/17 17:49
800047966,5161,20037058,3000006417,Corydon,Indiana,United States,IN,US,38.2119,-86.1219,5,5/4/17 17:49
800047967,22600,20037081,3000006422,Crawfordsville,Indiana,United States,IN,US,40.0402,-86.899,8,5/4/17 17:49
800047968,,20037131,3000006430,Dale,Indiana,United States,IN,US,38.1689,-86.99,3,5/4/17 17:49
800047969,5322,20037293,3000006454,Edinburgh,Indiana,United States,IN,US,39.3542,-85.9667,5,5/4/17 17:49
800047970,10464,20037311,3000006459,Elkhart,Indiana,United States,IN,US,41.6819,-85.9767,21,5/4/17 17:49
800047972,20821,20037358,3000006466,Evansville,Indiana,United States,IN,US,37.9747,-87.5558,35,5/4/17 17:49
800047973,,20037415,3000006476,Fishers,Indiana,United States,IN,US,39.9556,-86.0139,7,5/4/17 17:49
800047975,22797,20037463,3000006483,Fort Wayne,Indiana,United States,IN,US,41.08,-85.1386,50,5/4/17 17:49
800047977,99998,20037483,3000006491,Franklin,Indiana,United States,IN,US,39.4806,-86.055,3,5/4/17 17:49
800047978,20836,20037495,3000006496,Fremont,Indiana,United States,IN,US,41.7308,-84.9328,3,5/4/17 17:49
800047980,22652,20037582,3000006509,Goshen,Indiana,United States,IN,US,41.5822,-85.8344,7,5/4/17 17:49
800047981,,20037599,3000006514,Granger,Indiana,United States,IN,US,41.7523,-86.1142,4,5/4/17 17:49
800047983,22798,20037625,3000006517,Greenfield,Indiana,United States,IN,US,39.785,-85.7694,7,5/4/17 17:49
800047984,22799,20037630,3000006519,Greensburg,Indiana,United States,IN,US,39.3372,-85.4836,4,5/4/17 17:49
800047985,14813,20037636,3000006522,Greenwood,Indiana,United States,IN,US,39.6136,-86.1067,5,5/4/17 17:49
800047986,23587,20037672,3000006530,Hammond,Indiana,United States,IN,US,41.5833,-87.5,11,5/4/17 17:49
800047987,,20037720,3000006537,Haubstadt,Indiana,United States,IN,US,38.205,-87.5742,4,5/4/17 17:49
800047989,,20037828,3000090258,Horseshoe Bay,Texas,United States,TX,US,30.5372,-98.3547,3,5/4/17 17:49
800047990,22675,20037833,3000006550,Howe,Indiana,United States,IN,US,41.7214,-85.4206,4,5/4/17 17:49
800047991,22800,20037849,3000006554,Huntington,Indiana,United States,IN,US,40.8831,-85.4975,4,5/4/17 17:49
800047993,11863,20037880,3000006556,Indianapolis,Indiana,United States,IN,US,39.7683,-86.1581,188,5/4/17 17:49
800047994,20866,20037913,3000006560,Jasper,Indiana,United States,IN,US,38.3914,-86.9311,4,5/4/17 17:49
800047995,23708,20037917,3000006561,Jeffersonville,Indiana,United States,IN,US,38.2775,-85.7372,9,5/4/17 17:49
800047996,104331,20037953,3000006564,Kendallville,Indiana,United States,IN,US,41.4414,-85.265,2,5/4/17 17:49
800047997,,20037958,3000006565,Kentland,Indiana,United States,IN,US,40.7703,-87.4453,1,5/4/17 17:49
800047998,12018,20038002,3000006573,Kokomo,Indiana,United States,IN,US,40.4864,-86.1336,10,5/4/17 17:49
800048000,20878,20038018,3000006577,LaPorte,Indiana,United States,IN,US,41.6106,-86.7225,6,5/4/17 17:49
800048001,20704,20038022,3000006580,Lafayette,Indiana,United States,IN,US,40.4167,-86.8753,22,5/4/17 17:49
800048002,100308,20038164,3000006608,Logansport,Indiana,United States,IN,US,40.7544,-86.3567,4,5/4/17 17:49
800048003,22626,20038208,3000006617,Madison,Indiana,United States,IN,US,38.7358,-85.38,5,5/4/17 17:49
800048005,15411,20038246,3000006621,Marion,Indiana,United States,IN,US,40.5583,-85.6592,6,5/4/17 17:49
800048006,100363,20038262,3000006625,Martinsville,Indiana,United States,IN,US,39.4278,-86.4283,4,5/4/17 17:49
800048007,3089,20038324,3000006634,Merrillville,Indiana,United States,IN,US,41.4828,-87.3328,25,5/4/17 17:49
800048008,2650,20038335,3000006636,Michigan City,Indiana,United States,IN,US,41.7075,-86.895,65,5/4/17 17:49
800048009,,20038341,3000006638,Middlebury,Indiana,United States,IN,US,41.6753,-85.7061,3,5/4/17 17:49
800048010,20504,20038388,3000006647,Mishawaka,Indiana,United States,IN,US,41.6619,-86.1586,12,5/4/17 17:49
800048011,23274,20038414,3000006658,Monticello,Indiana,United States,IN,US,40.7453,-86.7647,4,5/4/17 17:49
800048013,22625,20038473,3000006668,Muncie,Indiana,United States,IN,US,40.1933,-85.3864,10,5/4/17 17:49
800048015,20918,20038498,3000006674,New Albany,Indiana,United States,IN,US,38.2856,-85.8242,3,5/4/17 17:49
800048016,22090,20038578,3000006689,Noblesville,Indiana,United States,IN,US,40.0456,-86.0086,7,5/4/17 17:49
800048017,7872,20038814,3000006731,Plainfield,Indiana,United States,IN,US,39.7042,-86.3994,14,5/4/17 17:49
800048018,22801,20038839,3000006734,Plymouth,Indiana,United States,IN,US,41.3436,-86.3097,6,5/4/17 17:49
800048019,5941,20038855,3000006737,Portage,Indiana,United States,IN,US,41.5758,-87.1761,10,5/4/17 17:49
800048020,100626,20038859,3000006738,Portland,Indiana,United States,IN,US,40.4344,-84.9778,3,5/4/17 17:49
800048021,,20038883,3000006740,Princeton,Indiana,United States,IN,US,38.3553,-87.5675,2,5/4/17 17:49
800048022,20950,20038963,3000006749,Richmond,Indiana,United States,IN,US,39.8289,-84.8903,12,5/4/17 17:49
800048023,100680,20039009,3000006755,Rochester,Indiana,United States,IN,US,41.0647,-86.2158,3,5/4/17 17:49
800048025,22590,20039066,3000006765,Rushville,Indiana,United States,IN,US,39.6092,-85.4464,1,5/4/17 17:49
800048026,514156,20039103,3000006775,Salem,Indiana,United States,IN,US,38.6056,-86.1011,3,5/4/17 17:49
800048027,22166,20039136,3000006780,Schererville,Indiana,United States,IN,US,41.4789,-87.4547,6,5/4/17 17:49
800048028,1316,20039150,3000006783,Scottsburg,Indiana,United States,IN,US,38.6856,-85.7703,6,5/4/17 17:49
800048029,7438,20039158,3000006784,Sellersburg,Indiana,United States,IN,US,38.3981,-85.755,4,5/4/17 17:49
800048030,20967,20039166,3000006786,Seymour,Indiana,United States,IN,US,38.9592,-85.8903,11,5/4/17 17:49
800048031,11189,20039189,3000006789,Shelbyville,Indiana,United States,IN,US,39.5214,-85.7769,7,5/4/17 17:49
800048032,,20039197,3000006791,Shipshewana,Indiana,United States,IN,US,41.6728,-85.5803,4,5/4/17 17:49
800048033,7283,20039250,3000006796,South Bend,Indiana,United States,IN,US,41.6833,-86.25,31,5/4/17 17:49
800048036,22795,20039449,3000006815,Tell City,Indiana,United States,IN,US,37.9514,-86.7678,3,5/4/17 17:49
800048037,13830,20039456,3000006817,Terre Haute,Indiana,United States,IN,US,39.4667,-87.4139,22,5/4/17 17:49
800048038,21006,20039556,3000006833,Valparaiso,Indiana,United States,IN,US,41.4731,-87.0611,9,5/4/17 17:49
800048039,100897,20039583,3000006840,Vincennes,Indiana,United States,IN,US,38.6772,-87.5286,7,5/4/17 17:49
800048040,100910,20039620,3000006848,Warren,Indiana,United States,IN,US,40.6828,-85.4272,3,5/4/17 17:49
800048041,22648,20039625,3000006849,Warsaw,Indiana,United States,IN,US,41.2381,-85.8531,7,5/4/17 17:49
800048042,13181,20039678,3000006859,West Lafayette,Indiana,United States,IN,US,40.4258,-86.9081,5,5/4/17 17:49
800048043,22324,20039874,3000004112,Altoona,Iowa,United States,IA,US,41.6442,-93.4644,9,5/4/17 17:49
800048044,3211,20039879,3000004115,Ames,Iowa,United States,IA,US,42.0268,-93.6171,20,5/4/17 17:49
800048045,,20039882,3000004116,Anamosa,Iowa,United States,IA,US,42.1083,-91.285,2,5/4/17 17:49
800048046,12837,20039889,3000004120,Ankeny,Iowa,United States,IA,US,41.7319,-93.6004,13,5/4/17 17:49
800048047,,20039908,3000004130,Arnolds Park,Iowa,United States,IA,US,43.3728,-95.1236,2,5/4/17 17:49
800048048,,20039934,3000004142,Avoca,Iowa,United States,IA,US,41.4767,-95.3378,3,5/4/17 17:49
800048049,21969,20039999,3000004163,Bettendorf,Iowa,United States,IA,US,41.5256,-90.5082,8,5/4/17 17:49
800048050,,20040024,3000004172,Bloomfield,Iowa,United States,IA,US,40.7517,-92.4147,2,5/4/17 17:49
800048051,22385,20040103,3000004197,Burlington,Iowa,United States,IA,US,40.8075,-91.1128,7,5/4/17 17:49
800048052,,20040152,3000004212,Carter Lake,Iowa,United States,IA,US,41.2906,-95.9178,5,5/4/17 17:49
800048053,22622,20040166,3000004218,Cedar Falls,Iowa,United States,IA,US,42.5278,-92.4453,9,5/4/17 17:49
800048054,10281,20040169,3000004219,Cedar Rapids,Iowa,United States,IA,US,41.9759,-91.6704,36,5/4/17 17:49
800048055,99750,20040184,3000004225,Charles City,Iowa,United States,IA,US,43.0664,-92.6722,4,5/4/17 17:49
800048057,22783,20040221,3000004244,Clinton,Iowa,United States,IA,US,41.8444,-90.1886,7,5/4/17 17:49
800048058,17465,20040225,3000004246,Clive,Iowa,United States,IA,US,41.6096,-93.7754,10,5/4/17 17:49
800048059,,20040239,3000004251,Colfax,Iowa,United States,IA,US,41.6778,-93.245,2,5/4/17 17:49
800048061,20792,20040263,3000004262,Coralville,Iowa,United States,IA,US,41.6764,-91.5803,20,5/4/17 17:49
800048062,1751,20040279,3000004267,Council Bluffs,Iowa,United States,IA,US,41.2619,-95.8608,25,5/4/17 17:49
800048063,,20040292,3000004271,Creston,Iowa,United States,IA,US,41.0586,-94.3611,3,5/4/17 17:49
800048064,5342,20040319,3000004284,Davenport,Iowa,United States,IA,US,41.5236,-90.5775,24,5/4/17 17:49
800048065,20802,20040350,3000004304,Des Moines,Iowa,United States,IA,US,41.5911,-93.6037,44,5/4/17 17:49
800048066,4254,20040387,3000004320,Dubuque,Iowa,United States,IA,US,42.5006,-90.6644,21,5/4/17 17:49
800048067,23495,20040401,3000004328,Dyersville,Iowa,United States,IA,US,42.4844,-91.1228,3,5/4/17 17:49
800048068,,20040473,3000004356,Estherville,Iowa,United States,IA,US,43.4017,-94.8325,2,5/4/17 17:49
800048069,99988,20040536,3000004378,Fort Dodge,Iowa,United States,IA,US,42.4975,-94.1678,11,5/4/17 17:49
800048070,,20040650,3000004416,Grimes,Iowa,United States,IA,US,41.6883,-93.7908,1,5/4/17 17:49
800048071,100070,20040651,3000004417,Grinnell,Iowa,United States,IA,US,41.7431,-92.7222,6,5/4/17 17:49
800048072,100092,20040683,3000004432,Harlan,Iowa,United States,IA,US,41.6531,-95.3253,3,5/4/17 17:49
800048073,23017,20040788,3000004472,Iowa City,Iowa,United States,IA,US,41.6611,-91.53,8,5/4/17 17:49
800048074,100193,20040817,3000004482,Johnston,Iowa,United States,IA,US,41.6731,-93.6975,6,5/4/17 17:49
800048075,11536,20040844,3000004492,Keokuk,Iowa,United States,IA,US,40.3972,-91.3847,7,5/4/17 17:49
800048076,,20040873,3000004505,Knoxville,Iowa,United States,IA,US,41.3208,-93.1092,3,5/4/17 17:49
800048077,100262,20040924,3000004526,Le Claire,Iowa,United States,IA,US,41.5986,-90.3435,3,5/4/17 17:49
800048078,88117,20041059,3000004586,Marshalltown,Iowa,United States,IA,US,42.0448,-92.9104,8,5/4/17 17:49
800048079,22659,20041067,3000004588,Mason City,Iowa,United States,IA,US,43.1536,-93.2008,7,5/4/17 17:49
800048080,100460,20041192,3000004637,Mount Pleasant,Iowa,United States,IA,US,40.9636,-91.5578,6,5/4/17 17:49
800048081,22608,20041201,3000004643,Muscatine,Iowa,United States,IA,US,41.4244,-91.0431,8,5/4/17 17:49
800048083,22782,20041243,3000004661,Newton,Iowa,United States,IA,US,41.6997,-93.0478,8,5/4/17 17:49
800048084,104575,20041264,3000004669,Northwood,Iowa,United States,IA,US,43.4442,-93.2208,1,5/4/17 17:49
800048085,,20041290,3000004678,Okoboji,Iowa,United States,IA,US,43.3864,-95.1481,6,5/4/17 17:49
800048086,100549,20041323,3000004688,Osceola,Iowa,United States,IA,US,41.0339,-93.7653,5,5/4/17 17:49
800048087,23436,20041325,3000004689,Oskaloosa,Iowa,United States,IA,US,41.2964,-92.6442,4,5/4/17 17:49
800048088,22607,20041380,3000004709,Pella,Iowa,United States,IA,US,41.4081,-92.9161,5,5/4/17 17:49
800048091,4233,20041663,3000004819,Sioux City,Iowa,United States,IA,US,42.4967,-96.4059,19,5/4/17 17:49
800048092,,20041727,3000004844,Storm Lake,Iowa,United States,IA,US,42.6411,-95.2094,4,5/4/17 17:49
800048093,21004,20041834,3000004882,Urbandale,Iowa,United States,IA,US,41.6275,-93.7381,12,5/4/17 17:49
800048094,22216,20041876,3000004896,Walcott,Iowa,United States,IA,US,41.5847,-90.7719,3,5/4/17 17:49
800048095,21014,20041902,3000004904,Waterloo,Iowa,United States,IA,US,42.4983,-92.3369,14,5/4/17 17:49
800048096,23327,20041929,3000004921,West Branch,Iowa,United States,IA,US,41.6714,-91.3464,1,5/4/17 17:49
800048097,,20041930,3000004922,West Burlington,Iowa,United States,IA,US,40.825,-91.1564,1,5/4/17 17:49
800048098,3014,20041933,3000004924,West Des Moines,Iowa,United States,IA,US,41.5645,-93.7595,31,5/4/17 17:49
800048099,21630,20042027,3000006889,Abilene,Kansas,United States,KS,US,38.9172,-97.2136,5,5/4/17 17:49
800048100,22326,20042068,3000006905,Andover,Kansas,United States,KS,US,37.7139,-97.1361,2,5/4/17 17:49
800048101,99563,20042107,3000006921,Augusta,Kansas,United States,KS,US,37.6914,-96.9707,3,5/4/17 17:49
800048103,99749,20042294,3000006987,Chanute,Kansas,United States,KS,US,37.6792,-95.4569,5,5/4/17 17:49
800048104,22671,20042340,3000007004,Colby,Kansas,United States,KS,US,39.3958,-101.052,11,5/4/17 17:49
800048105,22737,20042350,3000007010,Concordia,Kansas,United States,KS,US,39.5708,-97.6622,3,5/4/17 17:49
800048106,,20042415,3000007031,Derby,Kansas,United States,KS,US,37.5456,-97.2686,1,5/4/17 17:49
800048107,9309,20042425,3000007034,Dodge City,Kansas,United States,KS,US,37.7528,-100.017,15,5/4/17 17:49
800048108,22804,20042465,3000007047,El Dorado,Kansas,United States,KS,US,37.8172,-96.8619,9,5/4/17 17:49
800048109,22705,20042490,3000007057,Emporia,Kansas,United States,KS,US,38.4039,-96.1814,15,5/4/17 17:49
800048110,23463,20042539,3000007077,Fort Scott,Kansas,United States,KS,US,37.8397,-94.7081,6,5/4/17 17:49
800048111,22584,20042564,3000007088,Garden City,Kansas,United States,KS,US,37.9717,-100.872,15,5/4/17 17:49
800048112,22807,20042598,3000007104,Goodland,Kansas,United States,KS,US,39.3508,-101.71,6,5/4/17 17:49
800048113,12128,20042673,3000007132,Hays,Kansas,United States,KS,US,38.8792,-99.3264,15,5/4/17 17:49
800048114,514324,20042674,3000007133,Haysville,Kansas,United States,KS,US,37.5644,-97.3519,2,5/4/17 17:49
800048115,100118,20042688,3000007139,Hesston,Kansas,United States,KS,US,38.1383,-97.4311,1,5/4/17 17:49
800048116,15703,20042741,3000007159,Hutchinson,Kansas,United States,KS,US,38.0608,-97.9294,13,5/4/17 17:49
800048117,100163,20042745,3000007160,Independence,Kansas,United States,KS,US,37.2242,-95.7081,5,5/4/17 17:49
800048118,22611,20042769,3000007171,Junction City,Kansas,United States,KS,US,39.0286,-96.8311,16,5/4/17 17:49
800048119,6719,20042778,3000007174,Kansas City,Kansas,United States,KS,US,39.1027,-94.6262,19,5/4/17 17:49
800048120,12237,20042849,3000007194,Lawrence,Kansas,United States,KS,US,38.9717,-95.235,18,5/4/17 17:49
800048121,8047,20042863,3000007406,Lenexa,Kansas,United States,KS,US,38.9536,-94.7333,11,5/4/17 17:49
800048122,22803,20042875,3000007207,Liberal,Kansas,United States,KS,US,37.0431,-100.921,10,5/4/17 17:49
800048123,21400,20042930,3000007233,Manhattan,Kansas,United States,KS,US,39.1836,-96.5714,17,5/4/17 17:49
800048124,4390,20042977,3000095551,Merriam,Kansas,United States,KS,US,39.0236,-94.6933,6,5/4/17 17:49
800048126,100500,20043081,3000007292,Newton,Kansas,United States,KS,US,38.0467,-97.3447,7,5/4/17 17:49
800048127,514219,20043093,3000007297,Norton,Kansas,United States,KS,US,39.8339,-99.8911,3,5/4/17 17:49
800048128,100525,20043104,3000007301,Oakley,Kansas,United States,KS,US,39.1264,-100.8556,6,5/4/17 17:49
800048129,14075,20043115,3000007307,Olathe,Kansas,United States,KS,US,38.8844,-94.8161,15,5/4/17 17:49
800048130,100553,20043137,3000007319,Ottawa,Kansas,United States,KS,US,38.6156,-95.2675,6,5/4/17 17:49
800048131,1686,20043142,3000090319,Overland Park,Kansas,United States,KS,US,38.9822,-94.6706,31,5/4/17 17:49
800048132,100606,20043192,3000007343,Pittsburg,Kansas,United States,KS,US,37.4108,-94.7047,5,5/4/17 17:49
800048133,23376,20043217,3000007353,Pratt,Kansas,United States,KS,US,37.6439,-98.7372,9,5/4/17 17:49
800048135,20955,20043335,3000007391,Salina,Kansas,United States,KS,US,38.8403,-97.6111,34,5/4/17 17:49
800048136,4906,20043376,3000090321,Shawnee,Kansas,United States,KS,US,39.0417,-94.72,4,5/4/17 17:49
800048137,100804,20043406,3000007413,South Hutchinson,Kansas,United States,KS,US,38.0281,-97.94,2,5/4/17 17:49
800048138,3228,20043492,3000007436,Topeka,Kansas,United States,KS,US,39.0483,-95.6778,32,5/4/17 17:49
800048141,12289,20043614,3000007481,Wichita,Kansas,United States,KS,US,37.6861,-97.3302,87,5/4/17 17:49
800048143,20733,20043775,3000007513,Ashland,Kentucky,United States,KY,US,38.4783,-82.6381,6,5/4/17 17:49
800048146,23567,20043952,3000007542,Berea,Kentucky,United States,KY,US,37.5686,-84.2964,10,5/4/17 17:49
800048147,22369,20044112,3000007565,Bowling Green,Kentucky,United States,KY,US,36.9903,-86.4436,36,5/4/17 17:49
800048148,99662,20044129,3000007567,Brandenburg,Kentucky,United States,KY,US,37.9989,-86.1694,2,5/4/17 17:49
800048149,20759,20044175,3000007572,Brooks,Kentucky,United States,KY,US,38.0611,-85.7097,2,5/4/17 17:49
800048150,103968,20044232,3000007581,Burkesville,Kentucky,United States,KY,US,36.7903,-85.3706,4,5/4/17 17:49
800048152,22391,20044282,3000007594,Campbellsville,Kentucky,United States,KY,US,37.3433,-85.3419,3,5/4/17 17:49
800048154,4751,20044316,3000007602,Carrollton,Kentucky,United States,KY,US,38.6808,-85.1794,6,5/4/17 17:49
800048155,99736,20044334,3000007604,Cave City,Kentucky,United States,KY,US,37.1367,-85.9569,8,5/4/17 17:49
800048156,7029,20044536,3000007628,Corbin,Kentucky,United States,KY,US,36.9486,-84.0969,10,5/4/17 17:49
800048157,15099,20044559,3000007632,Covington,Kentucky,United States,KY,US,39.0836,-84.5086,9,5/4/17 17:49
800048158,9020,20044664,3000007646,Danville,Kentucky,United States,KY,US,37.6456,-84.7722,7,5/4/17 17:49
800048160,20806,20044800,3000007665,Dry Ridge,Kentucky,United States,KY,US,38.6819,-84.59,5,5/4/17 17:49
800048161,104128,20044866,3000007675,Eddyville,Kentucky,United States,KY,US,37.0944,-88.0803,3,5/4/17 17:49
800048162,1977,20044891,3000007680,Elizabethtown,Kentucky,United States,KY,US,37.6939,-85.8592,16,5/4/17 17:49
800048163,21831,20044947,3000007689,Erlanger,Kentucky,United States,KY,US,39.0167,-84.6008,8,5/4/17 17:49
800048164,17808,20045094,3000007712,Florence,Kentucky,United States,KY,US,38.9989,-84.6267,25,5/4/17 17:49
800048166,,20045120,3000007726,Fort Mitchell,Kentucky,United States,KY,US,39.0594,-84.5475,1,5/4/17 17:49
800048167,7612,20045140,3000007721,Frankfort,Kentucky,United States,KY,US,38.2008,-84.8733,9,5/4/17 17:49
800048168,13879,20045141,3000007722,Franklin,Kentucky,United States,KY,US,36.7222,-86.5772,10,5/4/17 17:49
800048169,20842,20045231,3000007734,Georgetown,Kentucky,United States,KY,US,38.2097,-84.5589,13,5/4/17 17:49
800048170,100030,20045256,3000007739,Glasgow,Kentucky,United States,KY,US,36.9958,-85.9119,6,5/4/17 17:49
800048171,22592,20045333,3000007752,Grayson,Kentucky,United States,KY,US,38.3325,-82.9486,4,5/4/17 17:49
800048172,22808,20045448,3000007771,Harlan,Kentucky,United States,KY,US,36.8431,-83.3219,1,5/4/17 17:49
